user_id,user_segment,user_city,user_preferred_cuisine,user_veg_preference,user_price_sensitivity,user_order_frequency_30d,user_avg_order_value,user_recency_days,user_preferred_addon_category,user_addon_acceptance_rate
436,mid,delhi,italian,1,0.584408288,7,391.8785285,6,dip,0.1611
2010,mid,chennai,biryani,1,0.446661532,2,549.7754745,6,dip,0.1716
2058,mid,chennai,desserts,1,0.732617727,5,575.6654361,2,dip,0.1454
3908,mid,delhi,desserts,0,0.449956006,5,917.8346954,4,bread,0.1195
1878,premium,mumbai,desserts,1,0.277526601,11,367.9666623,2,starter,0.2487
73,budget,delhi,south_indian,0,0.50474518,6,480.5389512,2,side,0.1444
1163,budget,mumbai,fast_food,0,0.126475034,9,600.3500148,9,bread,0.1387
1066,premium,pune,biryani,0,0.381224879,16,912.952343,2,dessert,0.2794
569,mid,hyderabad,desserts,1,0.319148288,5,245.7799693,5,drink,0.2062
3416,budget,delhi,continental,0,0.521971608,2,1406.880052,5,bread,0.0526
2644,budget,pune,south_indian,1,0.478136924,2,888.7359993,3,dip,0.0853
1981,budget,chennai,chinese,0,0.394993296,8,322.3605623,6,side,0.05
2009,premium,bengaluru,desserts,0,0.468466952,6,592.5012309,9,drink,0.2809
2199,budget,delhi,south_indian,0,0.655913573,4,401.1473254,4,dip,0.0573
2479,premium,pune,north_indian,0,0.06709369,7,925.1938147,31,starter,0.2567
2809,budget,hyderabad,south_indian,1,0.588899562,6,535.3069835,5,side,0.0756
44,mid,pune,italian,1,0.30430577,6,548.4468093,22,drink,0.162
3934,budget,hyderabad,fast_food,1,0.196538701,7,1092.233303,9,bread,0.1268
2205,budget,mumbai,north_indian,0,0.713389894,4,476.3887018,1,side,0.05
188,budget,pune,south_indian,1,0.903276732,7,419.3655016,9,bread,0.05
3926,budget,mumbai,fast_food,1,0.660823103,8,339.255914,11,bread,0.0672
3472,mid,delhi,desserts,1,0.689525605,4,449.4111875,6,dip,0.1782
379,budget,hyderabad,italian,0,0.485077517,4,599.104406,3,side,0.114
3606,mid,delhi,desserts,1,0.512273408,3,739.1458165,7,dip,0.1859
1993,mid,delhi,desserts,1,0.440904685,5,1152.581119,4,drink,0.1189
2108,budget,kolkata,arabian,0,0.357791015,6,341.2065904,6,side,0.05
546,mid,hyderabad,south_indian,1,0.271741445,10,543.8948264,4,side,0.2093
1271,mid,bengaluru,north_indian,1,0.525595951,6,1054.515955,8,side,0.1171
769,mid,delhi,desserts,0,0.378753025,3,381.5970335,1,drink,0.2177
1630,mid,chennai,chinese,1,0.386920174,7,326.6757168,4,dip,0.1296
2812,mid,chennai,arabian,0,0.565949851,6,568.0002466,4,dip,0.1316
3004,mid,mumbai,north_indian,0,0.836805637,5,785.4841989,8,side,0.129
2622,budget,mumbai,north_indian,0,0.714760954,5,451.2226822,4,dip,0.1141
2771,premium,bengaluru,desserts,0,0.620396722,10,342.9435494,31,dessert,0.2978
611,mid,kolkata,desserts,1,0.574561127,9,415.6419859,5,side,0.1042
1546,budget,delhi,arabian,0,0.857790814,7,449.8654282,3,bread,0.05
2845,mid,delhi,chinese,1,0.306185257,7,1105.482856,8,drink,0.2182
1958,budget,chennai,continental,0,0.780380852,4,450.6033109,23,bread,0.0975
1555,budget,hyderabad,continental,0,0.385621784,6,210.1712354,27,dip,0.0939
1731,budget,hyderabad,south_indian,0,0.91865053,8,632.6622153,5,side,0.05
2166,budget,pune,biryani,0,0.447282397,8,151.178501,27,dip,0.1203
3958,budget,delhi,desserts,0,0.378138583,8,482.6991649,4,bread,0.0894
236,premium,mumbai,chinese,0,0.545704435,0,887.2678575,8,dessert,0.2723
696,mid,bengaluru,desserts,0,0.197425712,2,508.4084153,8,dip,0.1751
3969,budget,chennai,north_indian,0,0.609276713,7,328.8222901,6,side,0.1093
2361,mid,bengaluru,chinese,0,0.587628826,8,821.3160962,5,drink,0.2104
2104,budget,bengaluru,italian,1,0.274237957,7,505.9214079,1,side,0.0803
912,mid,delhi,north_indian,1,0.402408018,9,1121.362192,28,drink,0.2021
2579,budget,chennai,arabian,0,0.541688445,5,689.3784655,25,bread,0.1513
1819,mid,kolkata,fast_food,0,0.165137744,7,699.8492575,3,bread,0.1411
3987,budget,hyderabad,desserts,0,0.66075205,3,548.8189588,4,bread,0.05
1298,mid,chennai,arabian,1,0.05,3,187.9960436,8,drink,0.2613
2264,mid,hyderabad,biryani,0,0.278995821,4,510.1277812,6,bread,0.2449
1585,mid,delhi,north_indian,0,0.687082628,7,792.3746762,30,bread,0.1266
3151,budget,chennai,fast_food,0,0.768825102,7,275.0331723,2,side,0.0571
2948,mid,mumbai,biryani,0,0.850278386,5,175.4271,25,bread,0.1204
1130,budget,delhi,arabian,0,0.894913061,9,1409.221354,26,bread,0.0668
2220,budget,delhi,arabian,0,0.518081954,2,608.8521095,6,dip,0.0878
537,budget,delhi,arabian,0,0.529859149,3,920.6243237,9,side,0.0925
1251,budget,chennai,fast_food,0,0.516011754,7,480.8278356,7,dip,0.1153
1105,mid,chennai,fast_food,0,0.085417841,6,521.9535306,21,side,0.167
508,mid,delhi,continental,0,0.177063987,9,942.6892052,2,dip,0.211
1451,budget,delhi,fast_food,1,0.706470795,6,211.1105906,6,dip,0.0835
3308,budget,mumbai,continental,1,0.828760444,4,489.2774554,6,bread,0.05
3893,mid,chennai,arabian,1,0.787222536,4,418.6942637,8,bread,0.1163
1716,mid,hyderabad,italian,0,0.160773852,7,867.1162942,6,bread,0.2152
2695,budget,chennai,north_indian,1,0.638756454,2,357.8326268,4,bread,0.0806
3051,budget,mumbai,south_indian,0,0.217150216,6,641.338209,5,bread,0.1934
3553,mid,delhi,fast_food,0,0.451554138,7,523.9403677,2,dip,0.1841
744,budget,kolkata,chinese,0,0.624091813,11,341.0515642,2,bread,0.05
2571,premium,pune,north_indian,0,0.457055112,10,894.2297788,3,starter,0.3306
3866,budget,mumbai,north_indian,0,0.390657586,4,112.363241,4,dip,0.1262
7,budget,pune,north_indian,1,0.685550088,4,1046.594992,33,side,0.0541
622,mid,hyderabad,chinese,0,0.754967233,3,998.3902086,29,bread,0.0997
76,mid,hyderabad,north_indian,0,0.413159329,4,588.572782,6,side,0.1631
101,premium,bengaluru,biryani,0,0.325328321,9,736.6278585,12,dessert,0.2281
960,mid,chennai,south_indian,0,0.350804827,5,706.7353731,2,side,0.1404
1660,budget,chennai,fast_food,1,0.416663682,5,280.3157888,4,bread,0.0787
2380,budget,hyderabad,chinese,0,0.469516744,6,551.2045814,22,bread,0.05
2046,budget,pune,north_indian,0,0.505240283,6,309.1077934,6,side,0.1784
2011,mid,chennai,continental,1,0.609751876,7,521.3256773,1,side,0.0733
2829,mid,hyderabad,biryani,0,0.743063438,5,639.6362827,7,drink,0.1783
3819,budget,bengaluru,north_indian,1,0.517925734,5,719.6993772,45,side,0.108
3995,budget,kolkata,arabian,0,0.429499256,2,479.7882617,9,dip,0.1362
3194,budget,pune,continental,1,0.612535749,7,600.6177536,5,side,0.05
3393,budget,bengaluru,fast_food,0,0.776643316,4,543.2014242,4,bread,0.05
1379,premium,mumbai,chinese,1,0.657775771,4,652.212425,7,starter,0.2952
1587,mid,mumbai,fast_food,0,0.487526125,5,760.9084119,4,dip,0.1725
2434,budget,bengaluru,arabian,0,0.474277881,5,952.1662136,7,dip,0.1192
542,budget,hyderabad,arabian,1,0.344956184,2,262.0646743,30,dip,0.0843
2230,mid,bengaluru,chinese,1,0.687573038,11,645.2944197,9,side,0.1644
608,budget,hyderabad,chinese,1,0.350355496,7,1120.574932,7,dip,0.0717
3619,budget,delhi,italian,0,0.407340366,9,187.3415174,29,dip,0.0865
3236,budget,hyderabad,italian,0,0.549722838,7,596.8903198,26,dip,0.1046
3358,premium,delhi,fast_food,1,0.573894738,3,441.9741,5,dessert,0.2161
682,budget,delhi,fast_food,0,0.357189215,6,877.0176512,7,dip,0.174
125,mid,mumbai,arabian,1,0.76793164,6,559.9692969,3,bread,0.1032
2391,mid,hyderabad,fast_food,1,0.670015405,3,517.7028554,24,side,0.113
1944,budget,hyderabad,biryani,1,0.673842204,3,490.0196919,35,side,0.05
3584,mid,chennai,chinese,0,0.240253407,7,422.3579675,30,bread,0.113
3363,premium,hyderabad,arabian,0,0.697567942,2,401.7986355,3,drink,0.1946
1397,budget,hyderabad,italian,0,0.295574724,4,288.6527471,37,side,0.0959
1852,mid,mumbai,biryani,1,0.370377083,7,791.0621932,6,bread,0.165
1238,budget,hyderabad,desserts,1,0.918749177,4,452.5194035,8,bread,0.05
3880,premium,mumbai,chinese,0,0.298579619,7,1850.055467,6,dessert,0.3075
3150,budget,delhi,continental,0,0.729328627,6,310.9894787,4,bread,0.05
1150,mid,mumbai,south_indian,0,0.192654165,9,515.9041964,2,side,0.1702
3309,budget,mumbai,south_indian,1,0.629751565,5,218.3922243,7,dip,0.1514
2767,mid,chennai,fast_food,0,0.05,14,460.9775784,9,bread,0.2672
2059,budget,chennai,chinese,0,0.364115591,5,273.7727239,7,bread,0.111
1530,budget,hyderabad,south_indian,1,0.908640887,5,865.0474645,1,dip,0.0837
779,budget,bengaluru,south_indian,0,0.553095513,2,861.2219713,18,side,0.05
1435,budget,bengaluru,fast_food,1,0.673361424,8,465.8413734,34,side,0.05
3888,mid,delhi,north_indian,0,0.527877193,8,814.6232152,19,bread,0.1691
1255,premium,bengaluru,arabian,0,0.357834145,7,365.4250732,37,dessert,0.3077
2062,budget,chennai,north_indian,1,0.306728358,5,565.6780087,6,side,0.1021
452,mid,hyderabad,south_indian,0,0.2168858,6,652.4358656,2,bread,0.1391
3091,budget,chennai,south_indian,1,0.443373344,6,397.4106509,30,side,0.1209
1668,budget,mumbai,north_indian,0,0.400876684,4,972.7155166,8,side,0.0864
1042,budget,hyderabad,chinese,1,0.360291567,5,950.8346892,5,dip,0.0849
2935,mid,delhi,arabian,0,0.554777993,6,375.4269704,7,side,0.1788
294,premium,delhi,biryani,0,0.524666147,6,454.6932801,27,dessert,0.2319
3218,premium,mumbai,arabian,0,0.191905816,5,357.9608828,5,drink,0.3322
793,budget,mumbai,fast_food,0,0.667008254,6,341.6054279,3,side,0.0565
3107,budget,mumbai,fast_food,0,0.640448249,6,670.6089387,6,bread,0.0703
1972,budget,chennai,arabian,0,0.682381482,5,951.4757978,3,dip,0.05
1467,mid,bengaluru,north_indian,1,0.734232467,9,436.5693407,6,side,0.0602
3235,mid,mumbai,desserts,1,0.680792702,2,100.241616,4,drink,0.185
1725,mid,mumbai,continental,1,0.686623783,4,276.6814819,4,drink,0.1545
1037,budget,chennai,continental,0,0.21592319,6,734.2557019,5,side,0.1393
1984,budget,bengaluru,biryani,0,0.391029581,8,352.6459896,6,dip,0.05
179,budget,pune,arabian,0,0.181012125,5,238.0847123,5,dip,0.103
3701,budget,bengaluru,fast_food,1,0.69102679,8,479.6128234,3,dip,0.134
71,budget,pune,south_indian,0,0.626689421,9,115.4133576,4,dip,0.0635
1675,budget,bengaluru,fast_food,1,0.317510878,7,1143.474732,30,dip,0.0676
2504,mid,hyderabad,fast_food,0,0.633067489,7,661.0627393,6,drink,0.1244
1358,budget,chennai,italian,0,0.528483475,6,781.8728692,5,side,0.059
2121,premium,mumbai,south_indian,0,0.396892267,4,745.5759208,13,starter,0.2282
2387,mid,bengaluru,continental,1,0.519818125,5,498.5776287,5,bread,0.1411
2983,mid,chennai,arabian,0,0.391932859,9,762.0272495,2,side,0.2543
2348,budget,chennai,fast_food,1,0.684086091,7,625.1665396,3,bread,0.05
717,mid,chennai,north_indian,0,0.43989256,3,751.6831729,8,bread,0.1001
3316,budget,bengaluru,italian,0,0.67156558,3,278.5866917,3,bread,0.0801
670,mid,pune,italian,1,0.400790191,5,379.2405702,7,side,0.1316
147,budget,bengaluru,chinese,0,0.475327635,8,512.3057448,3,side,0.0862
146,premium,bengaluru,fast_food,1,0.338818962,5,210.2880482,5,starter,0.2868
2457,budget,hyderabad,fast_food,0,0.45418829,7,881.809712,4,dip,0.0706
1851,mid,pune,italian,1,0.399828489,3,633.0005787,35,drink,0.1723
3186,budget,bengaluru,italian,1,0.318030739,3,552.232793,10,dip,0.05
3935,mid,delhi,italian,0,0.612742582,4,187.5644109,6,drink,0.1894
2289,mid,delhi,north_indian,0,0.605434563,7,433.2966485,6,dip,0.2335
1892,budget,mumbai,italian,1,0.772883792,5,546.4279218,7,dip,0.0552
2783,mid,chennai,biryani,1,0.516045463,10,750.5085569,7,bread,0.164
2081,mid,hyderabad,italian,1,0.514765929,11,609.6851623,4,drink,0.1798
2028,premium,bengaluru,north_indian,1,0.725708162,5,321.0886068,6,dessert,0.2592
880,premium,kolkata,fast_food,1,0.604124414,10,1014.79003,7,dessert,0.2183
3852,mid,mumbai,desserts,0,0.537549211,8,367.2959891,5,side,0.1385
3187,premium,bengaluru,arabian,1,0.431142947,8,342.5320948,33,drink,0.2325
1443,premium,mumbai,south_indian,1,0.267812658,8,75.58116925,7,starter,0.2892
2302,budget,pune,north_indian,0,0.286104633,5,1093.598026,9,side,0.1912
481,mid,chennai,biryani,1,0.713653958,4,379.4904792,5,side,0.1627
1664,premium,bengaluru,italian,0,0.391749758,6,289.2732024,26,drink,0.2551
1663,premium,mumbai,biryani,0,0.395722965,1,626.5861252,6,starter,0.3157
1717,mid,bengaluru,continental,0,0.509140701,4,701.4525465,13,bread,0.1423
3791,mid,delhi,north_indian,0,0.566410678,6,768.6498299,6,dip,0.1086
3466,mid,delhi,desserts,0,0.440202972,4,398.8575727,1,drink,0.1897
1666,mid,kolkata,italian,0,0.496283232,8,878.2772087,33,dip,0.1697
1959,budget,hyderabad,north_indian,0,0.521281594,5,551.9176189,5,side,0.05
2038,budget,bengaluru,desserts,0,0.096006303,6,894.8186505,4,side,0.1025
2671,mid,mumbai,italian,0,0.95,8,437.51393,3,side,0.1125
1978,budget,bengaluru,north_indian,1,0.667598203,10,681.6727101,7,side,0.0899
2633,mid,mumbai,arabian,1,0.546188668,5,457.7718176,5,drink,0.0926
1173,mid,mumbai,chinese,1,0.550352363,8,995.9698131,28,bread,0.1976
2040,mid,hyderabad,italian,1,0.616818175,6,529.3854869,3,drink,0.1597
199,budget,delhi,arabian,1,0.635049579,4,441.1821281,6,side,0.05
1149,budget,hyderabad,arabian,1,0.458928627,9,553.5148884,37,bread,0.05
3407,mid,mumbai,desserts,0,0.688456144,7,606.3286532,10,bread,0.1405
1659,budget,hyderabad,chinese,1,0.611439973,6,1105.542771,8,dip,0.05
2860,mid,delhi,fast_food,0,0.95,5,577.8733415,6,side,0.086
2840,mid,hyderabad,italian,0,0.661427542,4,405.4565651,20,drink,0.1516
328,mid,bengaluru,continental,0,0.227586439,6,1044.937613,6,dip,0.1442
3665,mid,mumbai,south_indian,1,0.627722007,11,987.3163465,0,side,0.05
3903,budget,hyderabad,fast_food,0,0.339238131,5,1109.206912,7,dip,0.117
1961,budget,bengaluru,arabian,0,0.282002672,9,398.3252126,6,dip,0.0982
3362,budget,delhi,north_indian,0,0.647929504,4,473.93256,5,dip,0.0636
2816,budget,pune,arabian,0,0.448212693,6,806.208622,3,dip,0.05
1593,budget,delhi,south_indian,0,0.40762645,8,317.2841324,3,bread,0.0925
2856,mid,mumbai,italian,0,0.558593475,5,400.8695513,6,side,0.0572
695,budget,mumbai,chinese,1,0.843951112,7,666.4957662,7,bread,0.11
3830,mid,mumbai,north_indian,0,0.558543622,4,135.4795949,1,bread,0.1049
2779,mid,hyderabad,fast_food,0,0.517259463,6,1113.985837,8,side,0.1591
1521,mid,delhi,biryani,1,0.664982593,2,1632.862409,6,bread,0.0557
465,premium,mumbai,fast_food,1,0.203220409,5,1143.798035,4,drink,0.2917
2642,budget,chennai,south_indian,1,0.56672622,9,447.5489013,10,dip,0.0675
3087,budget,hyderabad,desserts,0,0.421433867,7,381.3039504,6,dip,0.0693
2833,budget,delhi,desserts,1,0.315840422,8,1057.555798,31,side,0.1169
1094,budget,mumbai,south_indian,0,0.575905637,6,385.381084,9,bread,0.0685
3556,premium,mumbai,arabian,0,0.498692794,10,784.9747715,7,starter,0.2723
457,mid,pune,italian,1,0.451812081,3,647.8782003,6,bread,0.213
3050,budget,hyderabad,desserts,0,0.640241128,12,723.6334231,31,bread,0.0893
175,budget,bengaluru,continental,0,0.05,4,851.0741202,9,side,0.0806
1308,mid,hyderabad,biryani,1,0.19910958,8,522.8775966,7,bread,0.1764
3624,budget,kolkata,italian,0,0.687473392,9,525.1139129,4,dip,0.05
1386,budget,pune,biryani,0,0.536815539,9,732.4214029,5,bread,0.0674
479,mid,hyderabad,arabian,0,0.415315664,5,297.2237145,3,side,0.17
3432,mid,delhi,north_indian,0,0.281451474,8,319.5668861,40,side,0.1349
224,budget,hyderabad,chinese,0,0.524789282,3,855.2576741,8,side,0.1118
1341,budget,bengaluru,arabian,0,0.264692519,7,395.2658041,32,dip,0.0715
2998,premium,bengaluru,north_indian,0,0.518728167,5,758.7442606,29,dessert,0.215
3097,budget,kolkata,desserts,0,0.707430472,10,718.2827963,7,bread,0.0677
36,budget,mumbai,biryani,0,0.305702424,4,372.5970531,4,side,0.1333
2560,mid,chennai,arabian,1,0.778354969,8,942.2062796,3,bread,0.0886
2370,budget,hyderabad,continental,0,0.550727324,3,324.3287326,6,side,0.0551
467,mid,kolkata,biryani,0,0.16768546,5,1024.110862,32,bread,0.2209
3911,budget,mumbai,fast_food,0,0.395231378,7,466.9124738,4,side,0.1413
3779,budget,hyderabad,desserts,0,0.578303449,5,497.3532801,21,side,0.0627
3898,budget,hyderabad,biryani,0,0.354904504,10,679.233759,5,dip,0.1324
1590,budget,mumbai,biryani,1,0.489396005,4,954.1154613,5,dip,0.061
1151,premium,delhi,continental,0,0.394366377,8,599.4354718,31,dessert,0.2498
2757,mid,mumbai,desserts,0,0.756109936,5,685.6038643,9,side,0.152
237,budget,hyderabad,desserts,1,0.577072941,6,808.9480484,28,bread,0.1111
3210,mid,chennai,north_indian,0,0.529434469,7,609.8222524,3,dip,0.1755
1778,premium,chennai,desserts,0,0.412500227,7,414.2856232,7,drink,0.2846
2033,mid,bengaluru,chinese,0,0.905892289,7,517.0115592,3,side,0.05
3722,budget,bengaluru,continental,1,0.484462405,5,493.8389628,35,bread,0.0933
1017,mid,mumbai,biryani,0,0.05,9,502.3944592,32,dip,0.1854
1003,budget,mumbai,italian,1,0.842345864,10,885.6843621,4,dip,0.0562
3085,mid,mumbai,continental,0,0.299065604,10,931.241137,8,side,0.1897
1331,budget,bengaluru,continental,1,0.742269245,7,438.6524556,8,side,0.0754
2832,mid,bengaluru,arabian,0,0.342325928,10,424.2269448,5,drink,0.1376
341,budget,chennai,south_indian,0,0.522831929,7,647.5660564,23,bread,0.0705
3930,mid,kolkata,fast_food,0,0.80827125,4,298.277963,3,bread,0.1218
3643,mid,hyderabad,south_indian,1,0.434426091,7,1085.835433,6,drink,0.1414
51,budget,mumbai,fast_food,0,0.510474948,2,425.626733,2,bread,0.0913
2312,budget,mumbai,italian,0,0.349349765,7,656.3317232,8,dip,0.1168
628,mid,hyderabad,desserts,0,0.594346765,4,1390.598828,4,dip,0.1277
1177,mid,delhi,south_indian,0,0.489073842,6,705.03762,5,bread,0.2134
2820,mid,chennai,desserts,1,0.628568901,6,753.7838795,6,bread,0.141
1479,mid,hyderabad,biryani,0,0.30878085,7,858.2251985,5,side,0.1809
211,mid,hyderabad,chinese,1,0.482706104,7,633.5620384,2,drink,0.1962
3306,budget,hyderabad,south_indian,1,0.05,5,798.0410075,11,side,0.1419
773,budget,bengaluru,north_indian,1,0.842187486,7,215.8442329,29,side,0.05
3592,premium,delhi,chinese,0,0.674590298,6,432.9446463,29,dessert,0.2584
2054,mid,bengaluru,north_indian,1,0.581213972,7,423.0086834,6,side,0.1721
3668,mid,bengaluru,desserts,1,0.353164817,5,869.5570873,5,drink,0.2106
3760,budget,chennai,desserts,1,0.148599266,5,356.5762064,32,side,0.0969
2796,budget,delhi,fast_food,1,0.788522898,4,762.6487559,9,side,0.05
1650,mid,chennai,continental,1,0.864999626,4,434.0132641,6,side,0.1113
247,premium,mumbai,south_indian,0,0.579168781,3,334.4702176,4,drink,0.1793
3449,mid,hyderabad,chinese,0,0.610264834,7,379.052831,32,dip,0.1958
3972,mid,mumbai,continental,0,0.403112588,7,379.5311797,5,bread,0.1297
3653,mid,mumbai,arabian,1,0.239334884,6,303.4941068,4,dip,0.2114
2890,mid,mumbai,desserts,1,0.410139713,4,262.6011938,4,drink,0.2018
2366,premium,bengaluru,continental,1,0.701359125,1,612.0493096,3,starter,0.2814
3748,budget,mumbai,italian,0,0.482888898,5,1172.015686,8,side,0.0842
989,mid,delhi,biryani,0,0.72044364,5,510.7318588,20,side,0.0855
165,mid,bengaluru,desserts,0,0.750348499,4,439.7382116,1,bread,0.1647
399,budget,hyderabad,chinese,0,0.269006249,9,650.5123393,7,dip,0.1189
803,premium,hyderabad,arabian,1,0.291868698,5,683.6024956,4,drink,0.3276
1950,mid,bengaluru,continental,1,0.463342147,6,675.6820768,27,dip,0.1377
2239,mid,bengaluru,desserts,0,0.114426432,8,173.4547506,3,bread,0.238
1107,budget,hyderabad,fast_food,0,0.554503696,14,214.2619393,8,bread,0.0676
2946,budget,hyderabad,arabian,1,0.342722934,7,657.4364028,2,dip,0.1535
2898,budget,hyderabad,fast_food,0,0.489740601,5,736.4983724,4,dip,0.1399
3191,mid,delhi,chinese,0,0.499941851,4,923.6044938,12,bread,0.1594
660,budget,delhi,arabian,0,0.400475844,5,1030.089749,6,dip,0.0971
1793,budget,pune,chinese,1,0.747292586,6,209.5661061,6,dip,0.05
1196,budget,bengaluru,italian,0,0.607511326,7,348.2083822,4,dip,0.05
3270,mid,hyderabad,arabian,0,0.705097134,4,621.1737106,27,dip,0.1556
3249,mid,hyderabad,north_indian,1,0.262084183,4,635.1780932,2,side,0.0871
2884,mid,mumbai,continental,0,0.119884647,6,993.722735,7,bread,0.1197
2305,budget,mumbai,desserts,0,0.738865985,5,163.5322381,4,side,0.0833
3647,budget,kolkata,fast_food,0,0.300979022,5,1052.486313,6,side,0.1023
2111,mid,hyderabad,biryani,0,0.383497182,6,551.6807855,6,side,0.1807
249,budget,delhi,north_indian,1,0.748524836,5,639.9540187,5,bread,0.0641
342,mid,bengaluru,continental,0,0.210321993,7,611.5395662,23,side,0.2085
3443,mid,chennai,italian,1,0.32751053,8,865.5344161,3,dip,0.1993
127,budget,pune,italian,0,0.41530274,2,341.6635291,4,dip,0.05
902,premium,chennai,desserts,0,0.50191822,5,802.7551206,6,drink,0.2175
617,mid,chennai,italian,1,0.323308705,4,1005.997571,3,side,0.1891
2115,mid,pune,desserts,1,0.05,5,174.5874935,27,side,0.1877
3966,mid,delhi,fast_food,1,0.558823691,6,404.2223023,5,dip,0.0711
791,budget,hyderabad,south_indian,1,0.427726765,4,766.7787975,4,dip,0.0837
2530,mid,bengaluru,desserts,0,0.577523266,3,900.8440236,9,side,0.1385
1126,mid,mumbai,italian,0,0.95,8,256.5091787,3,dip,0.1418
3023,budget,bengaluru,arabian,0,0.299877479,3,1396.67211,4,bread,0.0861
3152,mid,pune,north_indian,1,0.538122524,8,675.2096504,5,side,0.13
1686,mid,delhi,fast_food,1,0.225253739,4,583.1535481,4,dip,0.1522
874,budget,kolkata,arabian,1,0.797554734,11,1063.884196,6,side,0.0743
1953,budget,hyderabad,south_indian,0,0.363170359,10,708.9185,29,dip,0.0643
2145,premium,hyderabad,continental,0,0.196312922,9,488.8281532,30,drink,0.2895
138,premium,hyderabad,biryani,0,0.283495254,8,727.6940482,31,drink,0.3486
809,budget,mumbai,north_indian,0,0.598711274,5,1768.026445,29,side,0.1116
2887,budget,hyderabad,continental,1,0.380135385,7,182.121084,22,bread,0.0768
3882,budget,delhi,italian,0,0.633049761,8,388.0919099,8,dip,0.0967
3237,mid,hyderabad,italian,0,0.56097451,6,178.3135127,4,drink,0.1467
2227,mid,hyderabad,desserts,1,0.446989961,6,241.937456,6,side,0.1869
2088,mid,chennai,north_indian,0,0.645244567,9,345.4158007,6,bread,0.0721
3825,mid,chennai,north_indian,0,0.169033326,9,941.1978867,14,bread,0.159
2194,mid,hyderabad,chinese,0,0.677870237,5,476.5580469,5,dip,0.1772
585,budget,mumbai,north_indian,1,0.265679312,3,1269.441753,3,side,0.05
3884,mid,hyderabad,chinese,1,0.711804366,4,815.1191567,16,side,0.2348
2519,budget,mumbai,arabian,0,0.655634229,10,385.3539609,5,side,0.0705
2585,budget,mumbai,north_indian,1,0.110885287,3,371.5168135,7,dip,0.1725
3072,budget,mumbai,fast_food,0,0.708629895,6,1128.61173,27,bread,0.05
233,budget,delhi,north_indian,1,0.458555337,6,717.2969434,4,bread,0.136
1289,mid,hyderabad,italian,0,0.238516566,8,226.3117687,5,dip,0.1874
652,premium,pune,continental,0,0.555382953,7,420.3505663,4,starter,0.1788
2261,budget,delhi,biryani,0,0.393696587,2,417.2841333,28,bread,0.0755
1181,mid,mumbai,chinese,0,0.608346339,3,584.6320692,6,side,0.1393
3689,budget,bengaluru,north_indian,0,0.394807685,9,106.2774849,2,side,0.0684
476,mid,mumbai,desserts,0,0.492980759,8,287.4488177,8,drink,0.2055
3844,mid,chennai,south_indian,0,0.339251881,8,452.8668888,28,side,0.239
1607,mid,bengaluru,north_indian,0,0.516938117,3,838.5237299,5,side,0.0986
2172,budget,delhi,north_indian,0,0.385137231,7,579.4102837,4,dip,0.1609
846,budget,chennai,desserts,1,0.272175258,7,483.5586594,7,dip,0.1021
1190,budget,hyderabad,south_indian,1,0.285300442,8,1140.165429,5,side,0.0632
1259,budget,hyderabad,continental,0,0.765917307,2,436.7698682,41,bread,0.0575
2032,premium,pune,fast_food,1,0.625502498,1,1027.779724,5,starter,0.1968
2341,budget,chennai,biryani,0,0.667457688,2,1003.496335,2,dip,0.1078
2527,mid,chennai,north_indian,0,0.336983383,2,596.4367177,29,dip,0.2358
3212,premium,pune,south_indian,1,0.319540857,6,465.0765796,23,dessert,0.2616
1011,budget,delhi,chinese,0,0.619413142,6,386.9453205,5,bread,0.1211
2475,budget,hyderabad,fast_food,0,0.156181831,13,1251.938301,9,dip,0.0591
109,budget,mumbai,continental,1,0.787140889,7,403.8229446,38,dip,0.1218
719,mid,hyderabad,biryani,1,0.421845564,7,500.4177809,34,side,0.1637
3812,premium,delhi,desserts,0,0.677857761,6,1127.380532,6,starter,0.2234
2985,premium,delhi,biryani,0,0.567744622,12,1366.363069,5,dessert,0.2895
2395,premium,chennai,chinese,0,0.558991585,3,573.859981,20,dessert,0.2931
2627,mid,mumbai,south_indian,0,0.746418651,4,1307.284248,2,bread,0.1023
2615,mid,pune,south_indian,1,0.399527253,11,327.2543125,3,side,0.1681
3832,premium,chennai,south_indian,0,0.628677767,5,428.4343158,7,starter,0.2398
2987,budget,mumbai,biryani,0,0.451561558,7,644.1106743,5,side,0.0633
137,mid,bengaluru,arabian,0,0.603738727,7,162.6069808,3,side,0.1811
86,mid,chennai,desserts,0,0.452485455,6,1238.229859,4,dip,0.1752
1125,mid,bengaluru,north_indian,0,0.373983202,6,668.9352331,4,drink,0.1828
1313,mid,kolkata,continental,0,0.41298566,9,714.4294398,2,bread,0.1922
808,mid,bengaluru,fast_food,1,0.765967134,5,367.176601,3,side,0.1473
3281,mid,mumbai,south_indian,1,0.779576056,8,423.3709968,8,drink,0.2427
514,budget,mumbai,desserts,0,0.551118422,13,556.3756011,4,dip,0.05
2938,mid,bengaluru,biryani,0,0.213003609,6,797.5127537,7,dip,0.2065
2006,mid,mumbai,arabian,1,0.856393163,12,785.1683734,4,bread,0.0906
1075,budget,mumbai,chinese,1,0.230426425,5,877.7949349,2,bread,0.0745
1657,mid,delhi,arabian,0,0.594845717,3,727.7232338,28,side,0.1427
3621,budget,mumbai,continental,0,0.607750198,9,582.4072795,2,dip,0.05
